# NAME: Culberson graph. Specifications given below. Weights computed via the uniform distribution.
# COMMENT: DESCRIPTION: Quasi-random coloring problem
# CODE SOURCE: Joseph Culberson (joe@cs.ualberta.ca)
# Specifications:
# Random seed: 13185
# No hidden coloring
# Probability: 0.769218
# girth/degree-limited graph, girth 8, delta 1076, max 1311
# Degree Information:
# Min:4 Avg:6.512913 Max:14 Std:1.050756
# No verification required.
# Creation Date: Mon Apr 11 19:06:36 2016
# Weight distribution parameters: a=0.0; b=83.0; seed=1810.
# TYPE: Random Graphs
4453 14501
183 3153 57.230405937
260 3153 69.7207762249
1782 3153 14.0047988192
2994 3153 43.6714751996
2179 3154 64.5851043424
2428 3154 70.9044530169
2570 3154 59.1430544688
2903 3154 27.0412883671
3116 3154 7.91090953705
215 3155 45.1462747081
900 3155 26.076588282
1198 3155 23.8217656723
1393 3155 62.8527367609
533 3156 30.3405351698
1496 3156 54.0623061282
1987 3156 79.2780952535
2295 3156 61.3393144355
2549 3156 42.6602057434
2843 3156 55.8369597079
87 3157 7.03978056537
2138 3157 8.90492530242
2696 3157 22.8823834474
2902 3157 25.2081515165
99 3158 79.8888979273
331 3158 37.1036651136
773 3158 8.690884578
1359 3159 17.9489934601
1767 3159 67.8831412974
2327 3159 38.4417127711
2473 3159 31.0744030989
2670 3159 41.5130480571
3158 3159 34.3969036961
104 3160 37.881624046
993 3160 19.6016157525
2131 3160 76.1075625053
2137 3160 14.2380102462
2810 3160 60.916896317
767 3161 10.9082688138
989 3161 15.993766875
1533 3161 8.04846850276
114 3162 43.5714198199
1837 3162 75.1403263069
1854 3162 66.8287284879
2909 3162 8.43898215099
2953 3162 50.3444312723
899 3163 10.2921360481
1509 3163 17.7864035591
1596 3163 78.0149434083
2320 3163 42.3302465623
376 3164 40.0432095847
658 3164 54.7311042598
1311 3164 73.313650304
2545 3164 42.8394775464
2054 3165 33.6075991232
2131 3165 80.7170618483
2460 3165 3.23332200429
2673 3165 76.3410790413
408 3166 14.7971563254
1381 3166 12.4338460326
1507 3166 13.5867752742
1583 3166 21.4533660206
2180 3166 4.24188780308
2990 3166 37.9374045916
3070 3166 59.7060890904
38 3167 0.359455795508
1037 3167 42.1841398517
1934 3167 34.9716856596
2171 3167 73.6550761929
2196 3167 51.6648044662
2385 3167 8.6957290975
235 3168 15.3671521848
676 3168 65.4447540041
1363 3168 81.6719858001
2706 3168 80.822096134
376 3169 72.7887212119
844 3169 70.2555662225
1056 3169 58.7753047449
1195 3169 76.9010380312
1070 3170 82.7315644352
1709 3170 20.6000928353
1948 3170 55.5923695833
660 3171 0.504133058036
943 3171 42.7550532482
1276 3171 66.535110643
2839 3171 19.3175701686
674 3172 6.92753185238
1954 3172 74.3075555099
2267 3172 45.4906560788
2357 3172 48.5379800179
3023 3172 58.5666617106
3151 3172 71.2898251578
1396 3173 72.9235950509
1742 3173 0.754685041466
1802 3173 18.3149399004
2809 3173 17.5736041881
707 3174 60.1971773971
892 3174 39.4741212819
1305 3174 70.9741485029
1643 3174 65.3657244688
2001 3174 43.2110924464
2406 3174 37.8450909016
3106 3174 14.8866454386
2589 3175 73.8561509383
2724 3175 34.4754104261
3018 3175 23.8753604344
466 3176 54.973858324
1157 3176 49.0434983658
1195 3176 72.2146789073
2175 3176 1.9035621464
2327 3176 64.2665051088
2360 3176 74.2034021714
2399 3176 10.1213795513
124 3177 77.4310443478
1181 3177 22.4850165222
1240 3177 72.9897737355
1413 3177 2.6457058741
2277 3177 33.337527162
2849 3177 50.5625332049
1018 3178 15.3649602911
1065 3178 76.4191313194
1110 3178 50.3087124724
1152 3178 64.5425204819
1479 3178 77.1200640553
156 3179 57.5880433537
554 3179 52.7322626507
777 3179 54.3927369454
1739 3179 12.0766846719
474 3180 28.0592285831
3124 3180 8.83570193073
3130 3180 49.8037870044
225 3181 9.80955294675
779 3181 9.90243590563
835 3181 22.8120613795
1380 3181 77.5373613668
1385 3181 21.0338096576
340 3182 45.4495306859
1783 3182 10.9324309151
2299 3182 74.8390100956
2335 3182 27.1429257217
2712 3182 28.2836765605
372 3183 36.5035953612
2084 3183 72.1601770757
2109 3183 22.0925590725
2815 3183 24.3483287987
3071 3183 79.733587298
1796 3184 54.0665648271
1904 3184 49.1921407703
2439 3184 70.0657595479
2995 3184 0.211182797381
739 3185 34.6431204004
1602 3185 77.2426232437
2338 3185 24.2062691139
2712 3185 60.6549602594
3008 3185 16.6451542903
1255 3186 48.9827522834
1989 3186 32.1241632273
2458 3186 53.3731544499
2644 3186 67.68542239
3079 3186 60.1848118915
125 3187 25.5691396566
1487 3187 73.0794604015
1595 3187 47.5159792506
2310 3187 19.1399700569
3111 3187 62.1263005523
227 3188 1.95146720947
389 3188 2.73154703669
549 3188 59.9323935306
830 3188 52.1988694506
1131 3189 23.7566133597
1224 3189 4.83715147949
1297 3189 41.7894384664
1836 3190 80.5879716258
1961 3190 46.6111924339
2841 3190 38.1088228833
535 3191 77.4642309174
1811 3191 75.196651871
2236 3191 50.4336995211
2733 3191 44.5899706385
130 3192 59.9028107873
901 3192 49.3635217314
3056 3192 80.4376173613
249 3193 21.3149786398
361 3193 36.4533251976
976 3193 79.9526497667
2069 3193 61.6787084222
2781 3193 55.5921241284
531 3194 57.7705424941
1606 3194 54.9787553152
1867 3194 72.3201441534
2274 3194 55.5774693587
2712 3194 31.9310696284
299 3195 77.728245489
2250 3195 29.5737628609
2507 3195 30.5798821384
84 3196 33.7753285194
3003 3196 11.4785929273
3057 3196 68.2903259334
1597 3197 12.3001212956
1806 3197 15.8806328256
2208 3197 21.3741388199
2312 3197 79.5075307359
1876 3198 48.9623541025
1935 3198 12.4513382972
699 3199 38.9368211933
2186 3199 1.72335047378
2231 3199 54.5162428081
2882 3199 23.9753080325
179 3200 37.2708662882
708 3200 79.1712720363
1234 3200 32.6504663097
2961 3200 28.4184667846
556 3201 41.6650923596
684 3201 33.8127358558
29 3202 49.9421251044
142 3202 44.3937844147
148 3202 65.5178052198
272 3202 1.44729625951
2094 3202 0.576505608189
2247 3202 79.679640255
2742 3202 78.1695962458
428 3203 37.8430934109
1028 3203 69.5700982531
1255 3203 33.8080424342
1576 3203 67.7004806848
1719 3203 18.046347387
16 3204 8.22848447672
160 3204 72.3059678605
321 3204 64.1026934966
536 3204 57.6945688134
1850 3204 71.6596298308
2141 3204 12.1336870638
2292 3204 13.347131443
2700 3204 34.8033934685
72 3205 73.4028459123
147 3205 43.0937363039
620 3205 32.0685251136
621 3205 37.1973748048
1989 3205 68.7089615773
2527 3205 67.5689052491
767 3206 17.2156053009
1339 3206 34.6020058352
2271 3206 66.5829893307
2467 3206 14.0808447188
2979 3206 64.4125638558
962 3207 78.3571807934
1148 3207 22.5924968991
2149 3207 76.1427869395
2950 3207 46.9617066977
3060 3207 52.5945177968
353 3208 80.6753048723
1048 3208 39.2555097294
1596 3208 22.4461756278
2364 3208 12.1382406905
952 3209 44.141646441
1478 3209 24.8123927285
2077 3209 59.5789169272
35 3210 77.5905407418
472 3210 45.9668334325
1072 3210 53.0402434908
1497 3210 14.5955984154
2223 3210 32.5849149923
2975 3210 39.4204679095
54 3211 10.8756144543
1254 3211 69.144372503
2375 3211 18.6672127386
262 3212 62.3179994939
900 3212 76.0114580621
979 3212 71.2205990533
2483 3212 23.4150869318
2644 3212 66.64685774
717 3213 45.6184668099
1995 3213 51.6328226946
2471 3213 36.8028190668
2912 3213 66.900051758
3141 3213 8.77124989756
1067 3214 13.375974737
2192 3214 47.1881871096
2513 3214 20.6762492098
2796 3214 80.8264516765
1224 3215 14.3903765368
2026 3215 10.7470922987
2056 3215 6.92054367521
2117 3215 55.7902451238
2308 3215 27.5177205757
2723 3215 33.0659049193
3053 3215 27.0094203111
592 3216 74.0869316103
765 3216 33.2387861674
847 3216 70.1094060688
1870 3216 48.1745280533
2784 3216 53.7390330788
2946 3216 0.572116604399
1210 3217 2.61603765705
1381 3217 52.6728155769
1440 3217 81.3236002947
2832 3217 69.8743933585
150 3218 44.3893563586
1097 3218 26.9135938372
1859 3218 81.8151354927
1971 3218 27.5076594118
1979 3218 58.1353609538
2788 3218 50.7816626535
2843 3218 18.2038302635
46 3219 23.7978477356
599 3219 39.3196999919
1493 3219 35.260965757
1560 3219 70.2671216602
1974 3219 69.9313503526
574 3220 35.6748412873
1350 3220 4.13317185521
1716 3220 25.5461253736
2638 3220 42.1659840327
2679 3220 38.9348302112
2768 3220 67.5393813938
1262 3221 72.9944051222
1392 3221 49.9960627842
2645 3221 18.2028873966
2789 3221 71.6673133292
2966 3221 69.7408237661
2993 3221 14.7398046168
246 3222 73.841118157
375 3222 49.4077899157
426 3222 65.8249868509
3128 3222 17.9797459939
1331 3223 8.08488583791
2276 3223 66.8745049241
2902 3223 77.128049802
3074 3223 81.132821732
5 3224 21.4010197266
457 3224 20.9110755532
462 3224 38.821749744
2233 3224 49.9939094186
1244 3225 22.4983202988
1752 3225 22.2513516354
2982 3225 50.9094065489
3128 3225 45.7525099718
24 3226 7.85250908454
473 3226 26.6122103504
1325 3226 74.2992275849
1506 3226 51.9752312404
1963 3226 75.0871511158
2281 3226 42.0053529942
2864 3226 7.95230514984
817 3227 37.8675148687
824 3227 40.0233171209
1630 3227 75.6318955995
2603 3227 41.9736342985
312 3228 45.7498171818
1400 3228 20.3664026279
1627 3228 37.0223665195
2369 3228 14.904005687
2514 3228 68.7549856969
2659 3228 57.757141503
581 3229 42.3316479195
686 3229 76.4195246037
1209 3229 6.50824823432
1523 3229 64.7215144769
2194 3229 70.6999004368
2496 3229 78.8691259029
68 3230 72.7838985312
216 3230 52.1029855794
443 3230 50.2403076601
575 3230 43.4167602575
1377 3230 65.5059301936
2536 3230 39.9106008051
203 3231 57.5484882408
249 3231 6.45152426902
643 3231 16.3637095606
1056 3231 25.739370263
1140 3231 40.3919304961
148 3232 67.9985326601
1238 3232 64.0990676999
1468 3232 38.9422223795
787 3233 33.1041129048
869 3233 44.0263967086
1964 3233 43.6569963379
2688 3233 36.1161499615
2796 3233 39.5933388721
441 3234 71.291407998
1688 3234 48.4812871622
2113 3234 11.3318788413
2834 3234 47.6768017076
224 3235 49.1994274311
699 3235 46.1777226077
1363 3235 1.43899852735
1922 3235 79.3089422031
2876 3235 46.890763108
944 3236 8.40623254533
1405 3236 13.9593975331
1600 3236 45.8462585645
1727 3236 27.0453336835
1846 3236 63.4231860903
2907 3236 28.6179013468
170 3237 48.2065565379
291 3237 81.2807840051
805 3237 33.8228089528
1801 3237 7.05784984192
1892 3237 29.3028506063
1958 3237 67.3411490532
2333 3237 49.0656194557
2538 3237 67.7369494955
334 3238 8.11909448379
902 3238 54.4491274548
984 3238 48.1979440974
1174 3238 5.28389452703
2673 3238 38.174102469
3031 3238 66.501997601
1292 3239 13.3622531991
1768 3239 72.2387405574
1834 3239 57.722678133
349 3240 39.5735991301
442 3240 77.6702440284
2518 3240 24.5036816996
3023 3240 75.9221824939
305 3241 46.30522757
449 3241 66.7899581798
1627 3241 23.3723889134
2208 3241 50.4411184186
2266 3241 18.0783402957
3103 3241 57.7783158555
208 3242 77.8513005813
1429 3242 71.1613644247
1479 3242 9.8594163974
1974 3242 45.8647865703
2534 3242 11.9509615196
1386 3243 9.30723087694
1422 3243 24.2170287865
1544 3243 0.0778033178441
1579 3243 9.00045810573
1870 3243 59.794665636
2398 3243 73.1848601327
103 3244 76.7013401339
302 3244 34.4653482039
741 3244 27.3432506628
2849 3244 70.1933006143
3011 3244 1.43355396928
890 3245 48.2522171629
1010 3245 53.5616019826
3052 3245 23.8913941457
3077 3245 77.1982632817
872 3246 60.2932830431
1359 3246 68.6551336142
2454 3246 19.6057760852
2675 3246 12.3452242947
279 3247 82.7427487869
396 3247 26.0783686537
1122 3247 1.97062526016
2313 3247 47.6044036313
737 3248 35.3824263378
1872 3248 7.65706178891
2309 3248 55.6495926817
1422 3249 62.7065351575
2057 3249 62.8880502913
2582 3249 70.718514195
168 3250 5.29439654852
742 3250 27.0512004187
1137 3250 39.584963868
2026 3250 10.0178352906
1461 3251 14.914532924
1738 3251 17.1275284375
2451 3251 63.9874047708
3097 3251 38.4244984487
3120 3251 14.1923775398
3164 3251 15.4469153041
280 3252 71.1642051778
309 3252 43.6085456766
2364 3252 4.25081692545
434 3253 52.3997170591
1257 3253 67.9563577539
1568 3253 23.2075510949
2388 3253 30.8177403453
757 3254 14.7898711642
836 3254 71.8218829357
1475 3254 56.8773570733
1809 3254 33.5399431679
2968 3254 61.792456529
3024 3254 73.3721091137
3200 3254 72.8670665334
1281 3255 56.3644760153
1628 3255 58.5629705167
2184 3255 7.41815228278
2280 3255 39.6729653696
180 3256 30.9420004198
1578 3256 32.425322228
1888 3256 16.7914405577
768 3257 7.25207163531
825 3257 55.3952164399
840 3257 53.4689796645
1458 3257 34.6785521344
2681 3257 54.9014169013
2812 3257 35.0294585937
407 3258 65.7434560042
512 3258 37.1273818543
1149 3258 81.1051706147
2301 3258 45.6544602009
2834 3258 56.2151266875
776 3259 45.6901106263
2890 3259 61.5987076288
2893 3259 3.88624832912
2930 3259 20.7071433686
449 3260 69.5416094528
527 3260 34.4588889134
560 3260 82.2880061351
677 3260 76.7365135011
1468 3260 19.8005572555
389 3261 79.8393482658
1968 3261 52.6117738546
1997 3261 19.504909312
2788 3261 9.17009235518
236 3262 53.8495733591
469 3262 12.8250325638
541 3262 55.3432170691
668 3262 59.8892764324
1821 3262 14.4650342081
3015 3262 39.8188771594
66 3263 64.2357565891
1337 3263 68.4777325928
1968 3263 10.3189422967
2773 3263 76.0743030777
2819 3263 63.1740261872
588 3264 75.0433036764
621 3264 34.6787997534
626 3264 60.473056785
2230 3264 38.583746735
2400 3264 59.0041547166
2615 3264 3.54557078025
1269 3265 75.2139483678
1631 3265 8.88218397741
2367 3265 20.4547718163
241 3266 44.7193418636
1219 3266 8.02421583356
2865 3266 4.91681197214
3043 3266 11.2646260294
1065 3267 0.889912589171
1084 3267 76.2489519615
1556 3267 42.0029167011
2220 3267 53.0733600364
2256 3267 38.6879625244
2866 3267 45.7582475707
1347 3268 11.3873024272
1576 3268 16.7676011417
1843 3268 57.7482870835
1912 3268 6.68258107831
2003 3268 41.6973573504
2514 3268 30.7163480182
2642 3268 11.2160212496
2824 3268 44.1699490051
61 3269 24.3631050234
301 3269 6.70085337204
1337 3269 44.2409091323
1923 3269 66.9283072755
2081 3269 62.014105156
899 3270 25.5264272355
1518 3270 54.5650529604
2393 3270 27.0741638225
2734 3270 33.3081738746
2765 3270 21.0948046568
800 3271 13.8120535449
1408 3271 43.6593912196
1899 3271 49.5607309179
2865 3271 42.030162499
664 3272 81.6591511593
1246 3272 9.29354578825
1557 3272 55.1742338613
1602 3272 71.0845822239
2374 3272 29.4588863879
264 3273 15.5278248298
1178 3273 31.1675743726
1365 3273 42.0316658331
1513 3273 51.1539918131
860 3274 28.0939713698
2039 3274 40.0219982131
2279 3274 12.2289778361
2775 3274 56.4897685328
2886 3274 20.9660460619
3242 3274 69.9190288667
3261 3274 75.8176175203
460 3275 18.3585809221
570 3275 42.6242690263
724 3275 60.7585881838
1499 3275 54.0550314117
254 3276 16.1803501452
1103 3276 75.5338267762
1720 3276 15.1254202056
1847 3276 17.7976390033
2182 3276 21.8615555929
2291 3276 76.643932838
3157 3276 55.3569301534
733 3277 29.8669729709
772 3277 28.5674166067
1251 3277 15.5746409108
2751 3277 52.9602204784
3065 3277 49.4771528149
727 3278 1.06854299892
2220 3278 65.9983891385
2237 3278 29.3757516055
2391 3278 80.4758717519
156 3279 33.1391428809
190 3279 70.1731183536
1196 3279 9.34760485468
2423 3279 47.1655784547
194 3280 44.4133506221
265 3280 12.4858967347
1589 3280 19.2282959558
1759 3280 27.7108507308
2170 3280 19.8398389302
2298 3280 10.2115403028
2943 3280 57.7774389409
3068 3280 12.2453446758
1672 3281 9.52882286405
1687 3281 10.6998856766
3065 3281 21.3018416671
130 3282 50.0594604669
276 3282 69.4350380841
1001 3282 78.8058891602
1335 3282 82.2191931901
1658 3282 77.1430055006
2791 3282 20.2065629036
2904 3282 41.1682308897
3233 3282 29.5257731379
1379 3283 13.1760644405
1704 3283 49.6794632396
2831 3283 4.96595758582
104 3284 41.3897745519
601 3284 64.6358997382
1126 3284 45.7625786796
2970 3284 71.6213300012
523 3285 0.706983314537
1297 3285 51.7725942569
2036 3285 31.581087732
2258 3285 36.3535355937
2383 3285 13.4544687968
2929 3285 12.4297511755
589 3286 49.1642800173
1190 3286 4.00932290612
1216 3286 62.0137758934
1405 3286 47.4992242995
1617 3286 65.3238452233
1747 3286 13.6029970075
3036 3286 19.9874481357
1357 3287 37.9315334184
1461 3287 64.34285497
2636 3287 37.796157457
350 3288 45.8262613258
625 3288 59.0679594062
1015 3288 18.7995906536
1651 3288 21.5338115752
1705 3288 9.76069796238
1748 3288 11.3951013666
2672 3288 60.4912407068
1150 3289 19.4096447952
1442 3289 29.4862337108
1664 3289 39.5951688786
424 3290 81.1727768514
442 3290 40.5222138515
1464 3290 66.7822641592
1947 3290 22.9862447542
473 3291 65.7587351618
1359 3291 17.6110449151
1582 3291 61.3826494519
1893 3291 56.2054791278
2735 3291 6.7917383068
43 3292 57.7244549771
763 3292 23.133435413
1778 3292 50.5279945685
1839 3292 70.3109429936
2814 3292 13.1281963019
1629 3293 33.0041960615
1965 3293 46.6792978587
2130 3293 68.5615784997
2216 3293 36.6500430499
2973 3293 24.0199182546
7 3294 24.940906427
417 3294 10.6313767563
1364 3294 16.0620781292
1403 3294 18.201781004
1924 3294 77.8727177428
2397 3294 54.7516630973
2418 3294 36.9313915862
129 3295 49.5561048116
504 3295 36.834514644
683 3295 5.13598357087
2538 3295 18.6973329987
2996 3295 35.9761778759
48 3296 51.1219126971
112 3296 74.8238151668
314 3296 63.7151173159
1486 3296 31.2840870195
2624 3296 46.8618069099
300 3297 23.0768289205
2157 3297 38.3397554691
2245 3297 25.4310878816
2531 3297 44.1322621566
2933 3297 66.5173365448
3241 3297 22.0010705461
514 3298 23.2722328177
671 3298 41.7939778755
687 3298 77.7587514584
701 3298 7.31060532787
2444 3298 76.7527754631
2754 3298 19.1981555537
75 3299 43.7390660465
878 3299 13.5110692924
1295 3299 31.9578241872
1370 3299 32.6495289847
2627 3299 67.7724683695
3069 3299 29.7777650274
527 3300 3.86366793314
877 3300 16.497292385
1589 3300 28.5574848985
2745 3300 68.7134578801
2963 3300 82.379051749
1988 3301 33.9557144972
2097 3301 40.7208608985
2859 3301 29.026506791
2966 3301 71.9646472598
76 3302 60.6803633849
157 3302 8.33218526962
898 3302 78.3501191814
1946 3302 40.582691031
1953 3302 0.114370590721
2413 3302 33.6493856798
3033 3302 66.3558036285
3129 3302 66.7344728941
1350 3303 32.534039591
1865 3303 58.3811935372
2074 3303 8.89086206461
2641 3303 57.257607123
2714 3303 1.55755598664
397 3304 14.8880942389
1611 3305 55.8896592949
2201 3305 41.6687083682
2983 3305 3.68491693449
821 3306 40.2035529818
1026 3306 34.6158488854
1669 3306 4.77547650771
1818 3306 0.593123957359
2524 3306 30.2411206689
2665 3306 48.7330423483
1363 3307 74.8341528918
1411 3307 75.4022618452
2007 3307 61.8212921976
2716 3307 71.3516757861
2872 3307 80.8648034127
3198 3307 74.9905099593
111 3308 0.285443135708
475 3308 32.4356379476
1136 3308 75.9312390717
1313 3308 71.7742759113
2494 3308 36.6024592731
3196 3308 45.5766777572
498 3309 30.8503083902
1068 3309 53.3335034885
1145 3309 77.345497345
2872 3309 72.5136707918
401 3310 44.1594417737
1228 3310 13.1127180989
1349 3310 75.363659057
2495 3310 21.2181445449
2774 3310 9.70780043318
2989 3310 6.0037357272
400 3311 50.7472080495
1168 3311 58.2554593202
1956 3311 6.01662165088
2246 3311 54.6826931197
2490 3311 14.4456867513
2847 3311 28.1178785071
342 3312 19.8504672019
1441 3312 20.2102221466
1536 3312 65.342129053
2263 3312 4.06914755862
2914 3312 79.5173328393
2360 3313 12.9354890943
3139 3313 55.2072824101
125 3314 5.04453082054
146 3314 1.62081599773
274 3314 16.5274440619
429 3314 0.0288209211535
1732 3314 10.9077511887
1029 3315 57.9448122096
1343 3315 34.265573365
1629 3315 12.1005710548
3094 3315 42.4690523092
225 3316 20.7559809421
395 3316 43.1226472676
593 3316 38.0065482689
1716 3316 41.5746825653
1985 3316 7.57956929177
401 3317 18.2230935496
588 3317 54.8965002781
1062 3317 33.4357889536
1614 3317 6.98112580411
2201 3317 53.0608191985
2264 3317 51.7538565011
2411 3317 24.2873114107
3010 3317 24.0153027735
40 3318 12.4061217528
532 3318 31.6492839741
969 3318 40.3693675241
1933 3318 22.8555861022
8 3319 26.4774585202
1546 3319 55.6070702219
1757 3319 26.7607057749
2825 3319 53.3148840411
842 3320 53.6679008726
1250 3320 48.1603684542
1275 3320 23.7371520789
1883 3320 10.5542581947
2513 3320 25.0574009414
393 3321 7.27777020647
677 3321 71.3230362351
807 3321 74.0436590943
2716 3321 74.6727130585
2785 3321 41.0769200798
3094 3321 67.4163097065
3137 3321 1.62291277714
67 3322 63.722338565
217 3322 33.8900065378
1327 3322 54.3506236642
1394 3322 13.9285597233
